from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
2002,PORI2,2,0,60__0__717__MNM__1051__1051,KPL__0__6452__RAIL__Rail_SaSu+Hol
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_SaSu+Hol,110__0__713__TZM__506__506
8251,TAIT1,2,0,120__1__202__TZM__407__2__407__2,HVL__1__3643__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,220__1__412__TZM__302__1__302__1
PARA2,1001,2,240,KPL__0__6450__RAIL__Rail_SaSu+Hol,261__0__719__UZM__4103__4103
8140,WATE1,2,0,170__0__417__TZM__603__1__603__1,HVL__1__3825__RAIL__Rail_SaSu+Hol
6720,7720,2,120,7__0__231__TZM__123__123,29__0__161__TZM__103__2__103__2
8165,WATE1,2,0,130__1__154__TZM__439__439,HVL__1__3607__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__738__TZM__502__502,HVL__1__3851__RAIL__Rail_SaSu+Hol
PORI2,2002,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,236__0__701__TZM__304__304
6055,6017,2,240,1__1__752__TZM__104__104,23__0__725__TZM__114__114
WATE2,9140,2,0,HVL__0__3814__RAIL__Rail_SaSu+Hol,170__0__407__TZM__603__1__603__1
3000,3000,2,120,1__0__509__TZM__1__1__1__1,19__0__449__TZM__203__1__203__1
1001,PARA1,2,0,262__1__720__UZM__4101__4101,KPL__1__6457__RAIL__Rail_SaSu+Hol
UPPE,8579,2,240,HVL__0__3856__RAIL__Rail_SaSu+Hol,111__0__449__TZM__505__2__505__2
1501,WAIK,2,240,281__0__409__UZM__4702__4702,KPL__1__6433__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol,170__0__163__TZM__615__615
WATE2,9140,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,170__0__163__TZM__615__615
2003,PORI1,2,0,220__1__712__TZM__305__305,KPL__1__6427__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__713__TZM__302__302,KPL__1__6427__RAIL__Rail_SaSu+Hol
6055,6017,2,240,1__1__274__TZM__3__3,29__1__160__TZM__103__2__103__2
UPPE,8579,2,240,HVL__0__3838__RAIL__Rail_SaSu+Hol,110__0__437__TZM__501__1__501__1
7017,7017,2,120,23__1__144__TZM__106__1__106__1,1__0__229__TZM__153__153
8165,WATE1,2,0,130__1__172__TZM__424__424,HVL__1__3621__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__132__MNM__3122__3122,1__1__204__TZM__121__121
7720,7700,2,60,29__1__702__TZM__112__112,7__1__708__TZM__101__1__101__1
1001,PARA1,2,0,260__1__126__UZM__403__2__403__2,KPL__1__6311__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__167__TZM__614__614,HVL__1__3637__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__708__TZM__407__407,HVL__1__3829__RAIL__Rail_SaSu+Hol
6720,7720,2,120,7__0__467__TZM__211__211,29__0__437__TZM__117__1__117__1
8140,WATE1,2,0,160__1__118__TZM__607__607,HVL__1__2619__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__712__TZM__506__506,HVL__1__3825__RAIL__Rail_SaSu+Hol
TAIT2,9251,2,0,HVL__0__3816__RAIL__Rail_Sa,120__0__405__TZM__403__1__403__1
6055,6017,2,240,1__1__416__TZM__112__1__112__1,29__1__408__TZM__117__1__117__1
WAIK,1501,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,280__0__159__UZM__1133__1133
6720,7720,2,120,7__0__115__TZM__110__2__110__2,17__0__105__TZM__139__139
7730,7730,2,120,23__1__704__TZM__114__114,7__1__710__TZM__106__106
7720,7700,2,60,17__1__138__TZM__105__2__105__2,7__1__198__TZM__117__2__117__2
2003,PORI1,2,0,220__1__208__TZM__313__313,KPL__1__6359__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__215__TZM__325__325,KPL__1__6359__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__736__TZM__114__114,1__0__783__TZM__207__207
6055,6017,2,240,1__1__166__TZM__237__237,23__0__133__TZM__104__2__104__2
WATE2,9140,2,0,HVL__0__3846__RAIL__Rail_SaSu+Hol,170__0__717__TZM__602__602
UPPE,8579,2,240,HVL__0__3848__RAIL__Rail_SaSu+Hol,110__0__457__TZM__512__512
2001,PORI1,2,0,226__0__125__TZM__304__2__304__2,KPL__1__6239__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__735__TZM__205__205,1__1__776__TZM__111__1__111__1
6720,7720,2,120,7__0__179__TZM__136__136,17__0__135__TZM__139__139
PORI2,2003,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol,220__1__142__TZM__310__310
8165,WATE1,2,0,150__1__432__TZM__418__418,HVL__1__3847__RAIL__Rail_SaSu+Hol
7083,7083,2,120,18__1__432__NBM__46__1__46__1,2__0__521__NBM__21__4__21__4
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_SaSu+Hol,111__0__413__TZM__505__2__505__2
9001,PETO1,2,0,150__1__430__TZM__409__409,HVL__1__3847__RAIL__Rail_SaSu+Hol
8140,WATE1,2,0,170__0__413__TZM__604__604,HVL__1__3821__RAIL__Rail_SaSu+Hol
7026,7224,2,120,12__1__136__NBM__7__5__7__5,2__0__207__NBM__4__7__4__7
1501,WAIK,2,240,280__0__707__UZM__4102__4102,KPL__1__6427__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__746__TZM__401__401,HVL__1__3859__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__714__TZM__301__301,KPL__1__6443__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__418__TZM__303__2__303__2,KPL__1__6443__RAIL__Rail_SaSu+Hol
7083,7083,2,120,18__1__164__NBM__47__1__47__1,2__0__197__NBM__14__5__14__5
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol,226__0__121__TZM__304__2__304__2
1001,PARA1,2,0,261__1__118__UZM__1312__1312,KPL__1__6235__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__720__TZM__301__301,KPL__1__6455__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__424__TZM__303__2__303__2,KPL__1__6455__RAIL__Rail_SaSu+Hol
6224,6224,2,240,2__1__478__NBM__23__4__23__4,12__0__433__NBM__27__4__27__4
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__301__2__301__2
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__301__3__301__3
1001,PARA1,2,0,250__0__129__UZM__1313__1313,KPL__1__6323__RAIL__Rail_MTuWThF-XHol
7730,7730,2,120,23__1__404__TZM__110__1__110__1,7__1__406__TZM__204__2__204__2
PARA2,1001,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,261__0__141__UZM__3609__3609
3081,3081,2,120,60__1__436__MNM__2041__2041,1__1__474__TZM__2__1__2__1
PETO2,9001,2,0,HVL__0__3826__RAIL__Rail_SaSu+Hol,154__0__407__TZM__407__1__407__1
TAIT2,9251,2,0,HVL__0__3862__RAIL__Rail_SaSu+Hol,120__0__479__TZM__413__413
3081,3081,2,120,60__1__124__MNM__3202__3202,1__1__188__TZM__147__147
PORI2,2003,2,0,KPL__0__6462__RAIL__Rail_SaSu+Hol,220__1__742__TZM__303__1__303__1
WATE2,9165,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,150__0__415__TZM__415__415
WATE2,9140,2,0,HVL__0__3856__RAIL__Rail_SaSu+Hol,170__0__449__TZM__605__1__605__1
7026,7224,2,120,12__1__146__NBM__122__2__122__2,2__0__233__NBM__119__3__119__3
2003,PORI1,2,0,226__0__443__TZM__307__1__307__1,KPL__1__6451__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__445__TZM__308__308,KPL__1__6451__RAIL__Rail_SaSu+Hol
3081,3081,2,120,60__1__448__MNM__2032__2032,1__1__516__TZM__202__1__202__1
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu+Hol,226__0__429__TZM__308__308
UPPE,8579,2,240,HVL__0__2638__RAIL__Rail_MTuWThF-XHol,110__0__135__TZM__513__1__513__1
3000,3000,2,120,1__0__459__TZM__1__1__1__1,60__0__433__MNM__2041__2041
PORI2,2002,2,0,KPL__0__6460__RAIL__Rail_SaSu+Hol,230__0__425__TZM__303__2__303__2
7720,7700,2,60,17__1__156__TZM__105__2__105__2,7__1__102__TZM__110__2__110__2
3000,3000,2,120,1__0__263__TZM__1__2__1__2,19__0__171__TZM__133__133
8140,WATE1,2,0,160__1__150__TZM__604__1__604__1,HVL__1__3625__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6452__RAIL__Rail_SaSu+Hol,226__0__441__TZM__307__1__307__1
PARA2,1000,2,0,KPL__0__6418__RAIL__Rail_SaSu+Hol,260__0__405__UZM__4704__4704
6081,6081,2,120,2__1__416__NBM__3__6__3__6,18__0__407__NBM__22__4__22__4
WATE2,9165,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,130__0__717__TZM__401__401
8251,TAIT1,2,0,120__1__112__TZM__419__1__419__1,HVL__1__4609__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__112__TZM__419__2__419__2,HVL__1__4609__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,280__0__139__UZM__1108__1108,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,154__0__119__TZM__408__1__408__1,HVL__1__3603__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__412__TZM__303__2__303__2,KPL__1__6431__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__708__TZM__301__301,KPL__1__6431__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__128__TZM__431__431,MEL__1__5623__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3622__RAIL__Rail_MTuWThF-XHol,150__0__135__TZM__431__431
9525,TREN,2,240,114__0__115__TZM__508__1__508__1,HVL__1__3603__RAIL__Rail_MTuWThF-XHol
7720,7700,2,60,29__1__708__TZM__105__105,7__1__720__TZM__101__1__101__1
7017,7017,2,120,23__1__412__TZM__105__1__105__1,1__0__425__TZM__112__1__112__1
1001,PARA1,2,0,261__1__128__UZM__907__907,KPL__1__6323__RAIL__Rail_MTuWThF-XHol
7720,7700,2,60,17__1__102__TZM__139__139,7__1__122__TZM__124__124
6055,6017,2,240,1__1__712__TZM__104__104,23__0__705__TZM__114__114
6081,6081,2,120,2__1__750__NBM__21__3__21__3,18__0__715__NBM__20__3__20__3
7026,7224,2,120,12__1__422__NBM__202__6__202__6,2__0__451__NBM__8__4__8__4
8297,TAIT1,2,0,121__1__112__TZM__426__426,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
7026,7224,2,120,12__1__166__NBM__18__6__18__6,2__0__103__NBM__12__6__12__6
8580,UPPE,2,240,112__1__136__TZM__524__524,HVL__1__3645__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__151__TZM__153__153,60__0__123__MNM__3132__3132
2001,PORI1,2,0,220__0__731__TZM__303__1__303__1,KPL__1__6445__RAIL__Rail_SaSu+Hol
6720,7720,2,120,7__0__121__TZM__113__2__113__2,17__0__107__TZM__139__139
6720,7720,2,120,7__0__119__TZM__136__136,17__0__107__TZM__139__139
6224,6224,2,240,2__1__426__NBM__6__4__6__4,12__0__407__NBM__20__4__20__4
TAIT2,9251,2,0,HVL__0__3862__RAIL__Rail_SaSu+Hol,120__0__743__TZM__402__402
3000,3000,2,120,1__0__753__TZM__202__202,19__0__727__TZM__205__205
7017,7017,2,120,23__1__132__TZM__106__1__106__1,1__0__199__TZM__229__229
2600,PARE,2,240,236__1__106__TZM__310__310,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__246__TZM__3__3,23__0__163__TZM__106__1__106__1
5915,5915,2,0,21__0__217__NBM__47__1__47__1,22__0__219__NBM__7__5__7__5
PETO2,9001,2,0,HVL__0__4628__RAIL__Rail_MTuWThF-XHol,150__0__149__TZM__418__1__418__1
2002,PORI2,2,0,60__0__403__MNM__2091__2091,KPL__0__6420__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,210__1__712__TZM__306__306,KPL__1__6435__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6418__RAIL__Rail_SaSu+Hol,220__1__750__TZM__303__1__303__1
3000,3000,2,120,1__0__151__TZM__153__153,19__0__149__TZM__130__130
8140,WATE1,2,0,160__1__442__TZM__603__1__603__1,HVL__1__3851__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,130__0__439__TZM__412__412
3000,3000,2,120,1__0__143__TZM__119__1__119__1,60__0__119__MNM__3202__3202
1501,WAIK,2,240,280__0__109__UZM__231__3__231__3,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
6733,6730,2,120,7__0__423__TZM__209__209,23__0__415__TZM__108__1__108__1
1501,WAIK,2,240,280__0__137__UZM__1108__1108,KPL__1__6329__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__118__MNM__3202__3202,1__1__174__TZM__131__131
TREN,9525,2,240,HVL__0__2616__RAIL__Rail_MTuWThF-XHol,114__1__104__TZM__505__3__505__3
2002,PORI2,2,0,60__0__447__MNM__2042__2042,KPL__0__6464__RAIL__Rail_SaSu+Hol
WAIK,1501,2,240,KPL__0__6434__RAIL__Rail_SaSu+Hol,281__0__711__UZM__4102__4102
6720,7720,2,120,7__0__137__TZM__242__242,17__0__113__TZM__139__139
6733,6730,2,120,7__0__727__TZM__115__115,23__0__725__TZM__114__114
2001,PORI1,2,0,226__0__105__TZM__304__2__304__2,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__103__TZM__309__309,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,150__1__404__TZM__404__1__404__1,HVL__1__3819__RAIL__Rail_SaSu+Hol
5915,5915,2,0,21__0__227__NBM__47__1__47__1,22__0__229__NBM__7__5__7__5
6224,6224,2,240,2__1__238__NBM__50__1__50__1,12__0__157__NBM__28__5__28__5
WATE2,9165,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,130__0__749__TZM__406__406
WATE2,9165,2,0,HVL__0__3832__RAIL__Rail_SaSu+Hol,130__0__427__TZM__410__410
2001,PORI1,2,0,220__0__113__TZM__306__2__306__2,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__111__TZM__314__314,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__111__TZM__314__1__314__1,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__108__TZM__310__310,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
9525,TREN,2,240,114__0__113__TZM__503__2__503__2,HVL__1__2637__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,120__0__719__TZM__402__402
PORI2,2001,2,0,KPL__0__6420__RAIL__Rail_SaSu+Hol,210__0__701__TZM__306__306
3081,3081,2,120,19__0__715__TZM__205__205,1__1__736__TZM__111__1__111__1
WATE2,9165,2,0,HVL__0__3860__RAIL__Rail_SaSu+Hol,150__0__437__TZM__409__409
1001,PARA1,2,0,260__1__108__UZM__504__3__504__3,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__452__TZM__603__1__603__1,HVL__1__3861__RAIL__Rail_Sa
2003,PORI1,2,0,210__1__102__TZM__301__2__301__2,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,210__1__102__TZM__301__3__301__3,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,260__1__410__UZM__4703__4703,KPL__1__6435__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol,160__0__141__TZM__615__615
WATE2,9140,2,0,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,160__0__141__TZM__615__615
9001,PETO1,2,0,154__0__101__TZM__408__1__408__1,MEL__1__5607__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__447__TZM__603__1__603__1,HVL__1__3855__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,260__1__418__UZM__4703__4703,KPL__1__6451__RAIL__Rail_SaSu+Hol
PORI2,2002,2,0,KPL__0__6470__RAIL__Rail_SaSu+Hol,230__0__433__TZM__303__2__303__2
PARA2,1001,2,240,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,262__0__147__UZM__303__303
7730,7730,2,120,23__1__402__TZM__108__1__108__1,7__1__404__TZM__104__1__104__1
7017,7017,2,120,23__1__104__TZM__106__1__106__1,1__0__115__TZM__131__131
3081,3081,2,120,19__0__165__TZM__130__130,1__1__224__TZM__229__229
8251,TAIT1,2,0,120__1__200__TZM__432__432,HVL__1__3641__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__166__TZM__410__1__410__1,HVL__1__3613__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,29__0__407__TZM__117__1__117__1,1__0__421__TZM__111__2__111__2
WATE2,9140,2,0,HVL__0__2614__RAIL__Rail_MTuWThF-XHol,160__0__105__TZM__606__606
7730,7730,2,120,23__1__114__TZM__106__1__106__1,7__1__140__TZM__135__135
7083,7083,2,120,18__1__414__NBM__4__6__4__6,2__0__461__NBM__37__5__37__5
8251,TAIT1,2,0,120__1__456__TZM__413__413,HVL__1__3843__RAIL__Rail_SaSu+Hol
8140,WATE1,2,0,160__1__168__TZM__613__613,HVL__1__3649__RAIL__Rail_MTuWThF-XHol
5915,5915,2,0,22__0__725__NBM__21__3__21__3,21__0__725__NBM__28__3__28__3
2002,PORI1,2,0,230__1__402__TZM__303__2__303__2,KPL__1__6411__RAIL__Rail_SaSu+Hol
7720,7700,2,60,29__1__430__TZM__114__1__114__1,7__1__464__TZM__104__1__104__1
6733,6730,2,120,7__0__145__TZM__242__242,23__0__133__TZM__104__2__104__2
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_SaSu+Hol,110__0__405__TZM__504__1__504__1
8580,UPPE,2,240,111__0__145__TZM__511__1__511__1,HVL__1__3633__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__700__TZM__107__107,1__0__707__TZM__108__108
PARA2,1001,2,240,KPL__0__6426__RAIL__Rail_SaSu+Hol,261__0__407__UZM__4703__4703
SILV,8416,2,240,HVL__0__3820__RAIL__Rail_SaSu+Hol,115__0__405__TZM__506__1__506__1
2003,PORI1,2,0,220__1__174__TZM__313__313,KPL__1__8213__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__179__TZM__325__325,KPL__1__8213__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__181__TZM__310__310,KPL__1__8213__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6442__RAIL__Rail_SaSu+Hol,261__0__415__UZM__4703__4703
7730,7730,2,120,23__1__422__TZM__110__1__110__1,7__1__440__TZM__104__1__104__1
6055,6017,2,240,1__1__456__TZM__112__1__112__1,23__0__429__TZM__110__1__110__1
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__316
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__1__316__1
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__2__316__2
PORI2,2001,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__316
PORI2,2001,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__1__316__1
PORI2,2001,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__2__316__2
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__316
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__1__316__1
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol,210__0__129__TZM__316__2__316__2
1501,WAIK,2,240,281__0__417__UZM__4702__4702,KPL__1__6449__RAIL__Rail_SaSu+Hol
7017,7017,2,120,23__1__710__TZM__107__107,1__0__731__TZM__2__2
7720,7700,2,60,29__1__452__TZM__114__1__114__1,7__1__484__TZM__104__1__104__1
PORI2,2001,2,0,KPL__0__6242__RAIL__Rail_MTuWThF-XHol,210__0__117__TZM__306__2__306__2
3000,3000,2,120,1__0__475__TZM__101__2__101__2,19__0__437__TZM__210__210
7026,7224,2,120,12__1__140__NBM__1__10__1__10,2__0__221__NBM__50__1__50__1
1501,WAIK,2,240,290__0__109__UZM__706__1__706__1,KPL__1__6303__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6428__RAIL__Rail_SaSu+Hol,290__0__405__UZM__4706__1__4706__1
8140,WATE1,2,0,160__1__716__TZM__601__601,HVL__1__3845__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__741__TZM__205__205,1__1__788__TZM__102__102
9001,PETO1,2,0,150__1__154__TZM__403__3__403__3,HVL__1__3645__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,150__1__146__TZM__412__1__412__1,HVL__1__4619__RAIL__Rail_MTuWThF-XHol
6224,6224,2,240,2__1__466__NBM__37__5__37__5,12__0__427__NBM__38__4__38__4
PORI2,2003,2,0,KPL__0__6242__RAIL__Rail_MTuWThF-XHol,220__1__140__TZM__305__2__305__2
8580,UPPE,2,240,110__1__134__TZM__513__1__513__1,HVL__1__2629__RAIL__Rail_MTuWThF-XHol
9525,TREN,2,240,114__0__103__TZM__507__1__507__1,HVL__1__2613__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__105__MNM__3301__1__3301__1,KPL__0__6222__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__105__MNM__3301__3301,KPL__0__6222__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__136__TZM__106__1__106__1,1__0__211__TZM__126__126
3081,3081,2,120,19__0__449__TZM__203__1__203__1,1__1__510__TZM__1__1__1__1
7083,7083,2,120,18__1__152__NBM__75__1__75__1,2__0__185__NBM__27__5__27__5
WAIK,1501,2,240,KPL__0__6436__RAIL__Rail_SaSu+Hol,280__0__413__UZM__4702__4702
2003,PORI1,2,0,220__1__190__TZM__315__315,KPL__1__6341__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__190__TZM__315__1__315__1,KPL__1__6341__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__197__TZM__307__2__307__2,KPL__1__6341__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__705__TZM__101__1__101__1,29__0__703__TZM__105__105
3000,3000,2,120,1__0__785__TZM__104__104,60__0__723__MNM__1042__1042
8251,TAIT1,2,0,120__1__726__TZM__602__602,HVL__1__3843__RAIL__Rail_SaSu+Hol
9416,SILV,2,240,115__0__123__TZM__503__2__503__2,HVL__1__3623__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,210__1__122__TZM__306__2__306__2,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,154__0__111__TZM__408__1__408__1,HVL__1__2621__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6420__RAIL__Rail_SaSu+Hol,220__0__701__TZM__305__305
7720,7700,2,60,29__1__128__TZM__105__2__105__2,7__1__164__TZM__138__138
8165,WATE1,2,0,130__1__126__TZM__403__3__403__3,HVL__1__2627__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__449__TZM__307__1__307__1,KPL__1__6455__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__447__TZM__308__308,KPL__1__6455__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,154__0__101__TZM__408__1__408__1,HVL__1__4609__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3860__RAIL__Rail_SaSu+Hol,150__0__721__TZM__403__403
TAIT2,9251,2,0,HVL__0__3620__RAIL__Rail_MTuWThF-XHol,120__0__171__TZM__417__1__417__1
PARA2,1001,2,240,KPL__0__6426__RAIL__Rail_SaSu+Hol,261__0__707__UZM__4103__4103
1501,WAIK,2,240,281__0__121__UZM__834__834,KPL__1__6323__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6436__RAIL__Rail_SaSu+Hol,250__0__413__UZM__4704__4704
6720,7720,2,120,7__0__213__TZM__114__2__114__2,29__0__153__TZM__103__2__103__2
UPPE,8579,2,240,HVL__0__3644__RAIL__Rail_MTuWThF-XHol,111__0__157__TZM__524__524
WAIK,1501,2,240,KPL__0__6434__RAIL__Rail_SaSu+Hol,281__0__411__UZM__4702__4702
7720,7700,2,60,17__1__450__TZM__102__1__102__1,7__1__400__TZM__104__1__104__1
7730,7730,2,120,23__1__740__TZM__107__107,7__1__748__TZM__101__1__101__1
8580,UPPE,2,240,112__1__122__TZM__508__1__508__1,HVL__1__3613__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__409__TZM__307__1__307__1,KPL__1__6415__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__407__TZM__308__308,KPL__1__6415__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__167__TZM__310__310,KPL__1__6315__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__164__TZM__314__314,KPL__1__6315__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__164__TZM__314__1__314__1,KPL__1__6315__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,29__0__129__TZM__105__2__105__2,1__0__193__TZM__236__236
6055,6017,2,240,1__1__464__TZM__113__1__113__1,23__0__433__TZM__108__1__108__1
WATE2,9165,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,130__0__431__TZM__414__414
8165,WATE1,2,0,150__1__722__TZM__405__405,HVL__1__3857__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__410__TZM__404__1__404__1,HVL__1__3827__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__111__UZM__302__3__302__3,KPL__1__6219__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__141__TZM__304__2__304__2,KPL__1__6325__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__143__TZM__315__315,KPL__1__6325__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__143__TZM__315__1__315__1,KPL__1__6325__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol,154__0__127__TZM__430__430
PETO2,9001,2,0,MEL__0__5636__RAIL__Rail_MTuWThF-XHol,154__0__127__TZM__430__430
PETO2,9001,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol,150__0__123__TZM__412__1__412__1
TREN,9525,2,240,HVL__0__3626__RAIL__Rail_MTuWThF-XHol,114__1__122__TZM__518__518
7730,7730,2,120,23__1__418__TZM__105__1__105__1,7__1__432__TZM__104__1__104__1
